t,c_hash,cc_versions_space_inserted,cc_todo_olap_executed,cc_todo_oltp_executed,cc_todo_removed,cc_update_chains_pgc_light,cc_update_chains_pgc_light_removed,cc_versions_space_inserted_opt,cc_update_chains_pgc_heavy,cc_update_chains_pgc_heavy_removed,dt_researchy_7,dt_researchy_4,cc_update_versions_removed,dt_append,dt_researchy_3,dt_researchy_2,dt_researchy_6,dt_scan_desc,dt_page_reads,dt_scan_callback,dt_page_writes,cc_update_versions_visited,dt_range_removed,dt_next_tuple_opt,dt_restarts_update_same_size,dt_split,dt_inner_page,dt_prev_tuple_opt,cc_update_versions_kept,cc_update_chains_hwm,dt_goto_page_exec,dt_prev_tuple,cc_read_versions_visited_not_found,dt_restarts_structural_change,key,dt_merge_fail,dt_empty_leaf,cc_update_chains_pgc_skipped,dt_append_opt,xmerge_partial_counter,dt_restarts_read,dt_goto_page_shared,dt_researchy_8,dt_researchy_5,cc_update_chains,dt_researchy_9,dt_find_parent_root,dt_name,dt_next_tuple,cc_read_chains_not_found,dt_researchy_0,contention_split_fail_counter,cc_fat_tuple_convert,cc_fat_tuple_triggered,cc_update_chains_pgc_workers_visited,dt_find_parent_slow,dt_merge_parent_fail,dt_merge_parent_succ,cc_update_versions_kept_max,dt_scan_asc,dt_find_parent,cc_read_versions_visited,cc_fat_tuple_decompose,cc_todo_moved_gy,cc_read_chains,contention_split_succ_counter,dt_merge_succ,cc_update_versions_skipped,cc_update_versions_recycled,xmerge_full_counter,cc_update_versions_created,dt_researchy_1,dt_find_parent_fast,cc_update_chains_pgc
1,11327061893118909317,9197,16910,0,16910,0,0,9010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19693,0,578,176548,0,0,0,66697,0,529838,0,30,60,0,0,0,0,0,21418,0,0,0,0,1,neworder,542783,529820,0,0,0,0,0,1061,1,1,0,19504,1082,549318,0,0,549318,0,412,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,_history_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,1247,74854,0,0,0,37298,0,0,0,12,3928,1466,0,0,0,0,1959,0,0,0,0,2397,_history_tree_6_updates,2534,0,0,0,0,0,0,6381,4787,3,0,0,8778,0,0,0,0,0,1204,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,24,5485,0,0,0,5391,0,0,0,11,792,19,0,0,0,0,159,0,0,0,0,815,_history_tree_5_removes,2743,0,0,0,0,0,0,837,814,0,0,0,1652,0,0,0,0,0,22,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,1228,74114,0,0,0,36968,0,0,0,10,3897,1477,0,0,0,0,1967,0,0,0,0,2375,_history_tree_5_updates,2579,0,0,0,0,0,0,6328,4743,3,0,0,8703,0,0,0,0,0,1201,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,19,5382,0,0,0,5324,0,0,0,9,794,16,0,0,0,0,128,0,0,0,0,813,_history_tree_4_removes,2651,0,0,0,0,0,0,830,812,0,0,0,1643,0,0,0,0,0,18,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,1226,73653,0,0,0,36810,0,0,0,8,3926,1467,0,0,0,0,1827,0,0,0,0,2401,_history_tree_4_updates,2514,0,0,0,0,0,0,6362,4795,3,0,0,8763,0,0,0,0,0,1208,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,19,5720,0,0,0,5637,0,0,0,7,836,16,0,0,0,0,158,0,0,0,0,855,_history_tree_3_removes,2798,0,0,0,0,0,0,872,854,0,0,0,1727,0,0,0,0,0,18,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,1231,75079,0,0,0,37458,0,0,0,6,4050,1480,0,0,0,0,1909,0,0,0,0,2472,_history_tree_3_updates,2652,0,0,0,0,0,0,6510,4937,3,0,0,8982,0,0,0,0,0,1227,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,13,4446,0,0,0,4373,0,0,0,5,806,5,0,0,0,0,72,0,0,0,0,811,_history_tree_2_removes,2279,0,0,0,0,0,0,824,811,0,0,0,1635,0,0,0,0,0,5,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,1054,64643,0,0,0,31888,0,0,0,4,3760,1042,0,0,0,0,1436,0,0,0,0,2243,_history_tree_2_updates,2221,0,0,0,0,0,0,5618,4484,0,0,0,7861,0,0,0,0,0,803,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,15,4675,0,0,0,4602,0,0,0,3,824,6,0,0,0,0,73,0,0,0,0,831,_history_tree_1_removes,2441,0,0,0,0,0,0,846,831,0,0,0,1677,0,0,0,0,0,7,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,1125,69153,0,0,0,33853,0,0,0,2,3859,1120,0,0,0,0,1730,0,0,0,0,2304,_history_tree_1_updates,2334,0,0,0,0,0,0,5852,4606,0,0,0,8156,0,0,0,0,0,866,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,23,5466,0,0,0,5360,0,0,0,1,833,10,0,0,0,0,109,0,0,0,0,846,_history_tree_0_removes,2791,0,0,0,0,0,0,867,845,0,0,0,1713,0,0,0,0,0,12,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,3812356,4499999,0,0,0,0,0,0,0,240,0,1387,83787,0,0,0,41045,0,0,0,0,4013,1371,0,0,0,0,2005,0,0,0,0,2439,_history_tree_0_updates,2584,0,390407,0,0,0,0,6536,4874,2,0,0,8975,0,0,0,0,0,1132,0,0,0,0,196088,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,23,5399,0,0,0,5272,0,0,0,13,806,19,0,0,0,0,220,0,0,0,0,828,_history_tree_6_removes,2625,0,0,0,0,0,0,849,827,0,0,0,1677,0,0,0,0,0,21,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,1246,75706,0,0,0,37933,0,0,0,14,3926,1489,0,0,0,0,1822,0,0,0,0,2411,_history_tree_7_updates,2553,0,0,0,0,0,0,6412,4815,3,0,0,8823,0,0,0,0,0,1238,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,23,5854,0,0,0,5800,0,0,0,15,805,19,0,0,0,0,141,0,0,0,0,828,_history_tree_7_removes,2732,0,0,0,0,0,0,849,827,0,0,0,1677,0,0,0,0,0,22,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,1227,73960,0,0,0,36738,0,0,0,16,4119,1453,0,0,0,0,2045,0,0,0,0,2513,_history_tree_8_updates,2591,0,0,0,0,0,0,6570,5019,3,0,0,9083,0,0,0,0,0,1222,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,16,5143,0,0,0,5113,0,0,0,17,874,13,0,0,0,0,106,0,0,0,0,890,_history_tree_8_removes,2698,0,0,0,0,0,0,904,889,0,0,0,1794,0,0,0,0,0,15,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,1244,75243,0,0,0,37421,0,0,0,18,3957,1468,0,0,0,0,2017,0,0,0,0,2426,_history_tree_9_updates,2698,0,0,0,0,0,0,6422,4845,3,0,0,8848,0,0,0,0,0,1219,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,18,5514,0,0,0,5465,0,0,0,19,810,15,0,0,0,0,120,0,0,0,0,828,_history_tree_9_removes,2855,0,0,0,0,0,0,844,827,0,0,0,1672,0,0,0,0,0,17,0,0,0,0,0,0,0
1,11327061893118909317,18347,0,0,0,0,0,10172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38317,0,0,0,20,0,0,0,0,0,0,9295,0,0,28517,0,0,warehouse,0,0,0,0,0,0,0,0,0,0,0,0,0,68414,0,0,68383,0,0,0,0,0,28512,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,_warehouse_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11327061893118909317,27535,0,0,0,0,0,25168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,101289,0,0,0,63991,0,0,0,22,0,0,0,0,0,0,5191,0,0,52703,0,0,district,0,0,0,0,0,0,0,2,0,0,0,0,2,31526,0,0,31525,2,0,0,0,0,52701,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,_district_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11327061893118909317,15228,0,0,0,0,0,12324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219006,0,0,0,27560,0,0,0,24,0,0,0,0,0,0,3,0,0,27550,0,0,customer,0,0,0,0,0,0,0,0,0,0,0,0,0,45437,0,0,45436,0,0,0,0,0,27547,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,_customer_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32442,0,0,0,0,0,0,0,26,0,0,0,0,0,0,16220,0,0,0,0,0,customerwdl,0,0,0,0,0,0,0,0,0,0,0,16220,0,16220,0,0,16220,0,0,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,_customerwdl_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,20658,28709,0,0,9989,489566,489534,0,28,0,0,0,0,0,0,338,0,0,0,0,0,history,0,489294,0,0,0,0,0,563,0,0,0,0,563,489100,0,0,489039,0,0,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,_stock_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11327061893118909317,80981,0,0,0,0,0,81488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099581,0,0,0,165654,0,0,0,40,0,0,0,0,0,0,2762,0,0,162536,0,0,stock,0,0,0,0,0,0,0,0,0,0,0,0,0,531649,0,0,531632,0,0,0,0,0,162572,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,_item_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320202,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,item,0,0,0,0,0,0,0,0,0,0,0,0,0,160134,0,0,160138,0,0,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,_orderline_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11327061893118909317,51593,0,0,0,0,0,50565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21004,0,9576,824075,0,0,0,272004,0,2530,0,36,0,0,0,0,0,0,2697,0,0,102186,0,0,orderline,382003,2530,0,0,0,0,0,9713,0,0,0,2577,9714,384518,0,0,384518,0,0,0,0,0,102186,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,_order_wdc_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,0,0,0,0,0,0,0,222,36113,0,0,0,17347,0,0,0,34,0,0,0,0,0,0,710,0,0,0,0,0,order_wdc,0,0,0,0,0,0,0,222,0,0,0,0,222,710,0,0,710,0,0,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,_order_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11327061893118909317,5496,0,0,0,0,0,5147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,79708,0,0,0,28499,0,0,0,32,0,0,0,0,0,0,0,0,0,10645,0,0,order,0,0,0,0,0,0,0,710,0,0,0,0,710,11357,0,0,11357,0,0,0,0,0,10647,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,_neworder_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11327061893118909317,5362,12140,0,12141,0,0,5290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10115,0,341,109663,0,0,0,41030,0,217464,0,30,25,0,0,0,0,0,13704,0,0,0,0,6,neworder,227437,217464,0,0,0,0,0,652,12,0,0,11376,665,228841,0,0,228842,0,281,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,_history_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,773,49866,0,0,0,23774,0,0,0,12,3074,998,0,0,0,0,1130,0,0,0,0,1863,_history_tree_6_updates,1998,0,0,0,0,0,0,4661,3724,2,0,0,6524,0,0,0,0,0,810,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,9,3835,0,0,0,3748,0,0,0,11,607,8,0,0,0,0,86,0,0,0,0,617,_history_tree_5_removes,1964,0,0,0,0,0,0,626,617,0,0,0,1243,0,0,0,0,0,10,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,794,51102,0,0,0,24379,0,0,0,10,2982,1006,0,0,0,0,1136,0,0,0,0,1819,_history_tree_5_updates,1970,0,0,0,0,0,0,4594,3636,2,0,0,6413,0,0,0,0,0,816,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,14,4298,0,0,0,4200,0,0,0,9,619,13,0,0,0,0,97,0,0,0,0,633,_history_tree_4_removes,2043,0,0,0,0,0,0,647,633,0,0,0,1280,0,0,0,0,0,14,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,807,52522,0,0,0,25212,0,0,0,8,2929,975,0,0,0,0,1023,0,0,0,0,1789,_history_tree_4_updates,2060,0,0,0,0,0,0,4559,3576,2,0,0,6348,0,0,0,0,0,821,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,13,4215,0,0,0,4128,0,0,0,7,594,12,0,0,0,0,87,0,0,0,0,607,_history_tree_3_removes,1997,0,0,0,0,0,0,620,607,0,0,0,1227,0,0,0,0,0,13,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,813,52666,0,0,0,25307,0,0,0,6,2914,1001,0,0,0,0,978,0,0,0,0,1773,_history_tree_3_updates,2038,0,0,0,0,0,0,4542,3544,2,0,0,6315,0,0,0,0,0,813,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,2967,0,0,0,2917,0,0,0,5,647,8,0,0,0,0,50,0,0,0,0,656,_history_tree_2_removes,1413,0,0,0,0,0,0,656,656,0,0,0,1312,0,0,0,0,0,9,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,509,42752,0,0,0,16621,0,0,0,4,3140,1037,0,0,0,0,4709,0,0,0,0,1895,_history_tree_2_updates,1532,0,0,0,0,0,0,4459,3788,2,0,0,6354,0,0,0,0,0,810,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,2710,0,0,0,2660,0,0,0,3,615,8,0,0,0,0,50,0,0,0,0,624,_history_tree_1_removes,1297,0,0,0,0,0,0,624,624,0,0,0,1248,0,0,0,0,0,9,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,433,30720,0,0,0,14442,0,0,0,2,2925,955,0,0,0,0,871,0,0,0,0,1751,_history_tree_1_updates,1393,0,0,0,0,0,0,4095,3500,2,0,0,5846,0,0,0,0,0,737,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,2923,0,0,0,2887,0,0,0,1,643,9,0,0,0,0,36,0,0,0,0,653,_history_tree_0_removes,1484,0,0,0,0,0,0,653,653,0,0,0,1306,0,0,0,0,0,10,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,2264019,2635748,0,0,0,0,0,0,0,193,0,512,35578,0,0,0,16565,0,0,0,0,3069,991,0,0,0,0,1171,0,0,0,0,1854,_history_tree_0_updates,1581,0,230563,0,0,0,0,4381,3706,2,0,0,6235,0,0,0,0,0,799,0,0,0,0,117723,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,11,3747,0,0,0,3680,0,0,0,13,649,9,0,0,0,0,68,0,0,0,0,662,_history_tree_6_removes,1972,0,0,0,0,0,0,673,662,0,0,0,1335,0,0,0,0,0,12,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,800,51614,0,0,0,24666,0,0,0,14,3088,1004,0,0,0,0,1109,0,0,0,0,1867,_history_tree_7_updates,2101,0,0,0,0,0,0,4696,3732,2,0,0,6564,0,0,0,0,0,804,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,11,3939,0,0,0,3859,0,0,0,15,636,10,0,0,0,0,80,0,0,0,0,647,_history_tree_7_removes,2076,0,0,0,0,0,0,658,647,0,0,0,1305,0,0,0,0,0,11,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,805,52090,0,0,0,24877,0,0,0,16,3164,1010,0,0,0,0,1129,0,0,0,0,1905,_history_tree_8_updates,2132,0,0,0,0,0,0,4777,3808,2,0,0,6682,0,0,0,0,0,806,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,10,3944,0,0,0,3862,0,0,0,17,660,9,0,0,0,0,82,0,0,0,0,670,_history_tree_8_removes,2112,0,0,0,0,0,0,681,671,0,0,0,1352,0,0,0,0,0,10,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,776,49820,0,0,0,23742,0,0,0,18,3037,965,0,0,0,0,1139,0,0,0,0,1837,_history_tree_9_updates,1954,0,0,0,0,0,0,4612,3672,2,0,0,6449,0,0,0,0,0,797,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,7,3621,0,0,0,3540,0,0,0,19,640,6,0,0,0,0,81,0,0,0,0,647,_history_tree_9_removes,1906,0,0,0,0,0,0,654,647,0,0,0,1301,0,0,0,0,0,7,0,0,0,0,0,0,0
2,11327061893118909317,9470,0,0,0,0,0,5007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62264,0,0,0,21344,0,0,0,20,0,0,0,0,0,0,9270,0,0,14479,0,1,warehouse,0,0,0,0,0,0,0,0,0,0,0,0,1,39363,0,0,39346,1,0,0,0,0,14482,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,_warehouse_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11327061893118909317,15505,0,0,0,0,0,13699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54313,0,0,0,35170,0,0,0,22,0,0,0,0,0,0,2414,0,0,29212,0,0,district,0,0,0,0,0,0,0,0,0,0,0,0,0,16409,0,0,16408,0,0,0,0,0,29220,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,_district_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11327061893118909317,8817,0,0,0,0,0,7096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125748,0,0,0,15915,0,0,0,24,0,0,0,0,0,0,3,0,0,15917,0,0,customer,0,0,0,0,0,0,0,0,0,0,0,0,0,26006,0,0,26007,0,0,0,0,0,15920,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,_customer_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16668,0,0,0,0,0,0,0,26,0,0,0,0,0,0,8335,0,0,0,0,0,customerwdl,0,0,0,0,0,0,0,0,0,0,0,8335,0,8336,0,0,8336,0,0,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,_customerwdl_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,10808,0,0,0,5405,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,history,0,0,0,0,0,0,0,305,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,_stock_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11327061893118909317,73370,0,0,0,0,0,73759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857296,0,0,0,149665,0,0,0,40,0,0,0,0,0,0,2296,0,0,147110,0,0,stock,0,0,0,0,0,0,0,0,0,0,0,0,0,467058,0,0,467017,0,0,0,0,0,147114,0,0,0
3,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,_item_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289792,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,item,0,0,0,0,0,0,0,0,0,0,0,0,0,144883,0,0,144882,0,0,0,0,0,0,0,0,0
3,11327061893118909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,_orderline_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
